Room ID;Name;Host ID;Neighbourhood;Room type;Room Price;Minimum nights;Number of reviews;Date last review;Number of reviews per month;Rooms rent by the host;Availibility;Updated Date;City;Country;Coordinates;Location
28803887;DULCE HOME DULCE;127706634;Buenavista;Private room;14;1;105;2020-02-29;4.81;1;0;2020-07-17;Madrid;Spain;40.373920470247896, -3.7403691861384867;Spain, Madrid, Buenavista
28809812;Apartamento 317;39362213;Sol;Entire home/apt;300;1;44;2020-02-23;2.02;27;13;2020-07-17;Madrid;Spain;40.415715489699934, -3.706254152861801;Spain, Madrid, Sol
28823645;Cozy, Compact 23m2 Duplex With Double Bed;206349691;Valdeacederas;Entire home/apt;1162;1;0;;;146;139;2020-07-17;Madrid;Spain;40.46365889231911, -3.699925104745688;Spain, Madrid, Valdeacederas
28823665;1Bedroom Apartment With Spacious Living Room SAG1E;206349691;Trafalgar;Entire home/apt;30;1;2;2019-05-05;0.14;146;179;2020-07-17;Madrid;Spain;40.43047269392878, -3.7016763198450637;Spain, Madrid, Trafalgar
28823925;La casa de Inmaculada;217364910;Ciudad Universitaria;Private room;21;20;5;2019-11-23;0.23;2;364;2020-07-17;Madrid;Spain;40.47124077577011, -3.729278823569542;Spain, Madrid, Ciudad Universitaria
28892011;······New Studio Atocha-Sol-Centre-WiFi-A/C······;217782757;Palos de Moguer;Entire home/apt;55;1;130;2020-05-27;5.97;6;365;2020-07-17;Madrid;Spain;40.40559479023741, -3.6921335678183445;Spain, Madrid, Palos de Moguer
29056170;Apartment for 4 people. Madrid Center;23715618;Embajadores;Entire home/apt;49;2;98;2020-03-14;4.54;5;4;2020-07-17;Madrid;Spain;40.40854795413536, -3.6989074774008097;Spain, Madrid, Embajadores
29079026;Habitación en pleno centro de Madrid.;151480871;Sol;Private room;22;2;1;2018-10-21;0.05;1;0;2020-07-17;Madrid;Spain;40.41589986209529, -3.7025346044406224;Spain, Madrid, Sol
29184798;Coqueto y bien comunicado  familias zona Ventas;3540348;Concepción;Entire home/apt;75;3;49;2020-03-08;2.32;9;86;2020-07-17;Madrid;Spain;40.436503844865236, -3.6519991907058187;Spain, Madrid, Concepción
29244773;Premium place for a unique Madrid experience;59003366;Embajadores;Entire home/apt;180;3;43;2020-03-12;2.06;1;144;2020-07-17;Madrid;Spain;40.409308004187125, -3.699548669745295;Spain, Madrid, Embajadores
29329361;Habitación Superior Doble Uso Individual;215986813;Palacio;Private room;75;1;0;;;28;285;2020-07-17;Madrid;Spain;40.422491812870156, -3.70978864725177;Spain, Madrid, Palacio
29330232;Habitación Premium Uso Individual;215986813;Palacio;Private room;75;1;0;;;28;277;2020-07-17;Madrid;Spain;40.422342851554156, -3.7101718287388157;Spain, Madrid, Palacio
29364855;Gran Via Duplex-penthouse, Colors in the sky!!;137521324;Palacio;Entire home/apt;118;2;80;2020-03-08;3.76;3;180;2020-07-17;Madrid;Spain;40.42152730522743, -3.709036567220731;Spain, Madrid, Palacio
29375426;Bravo VIII;102947901;Guindalera;Entire home/apt;60;1;18;2020-03-13;0.96;226;210;2020-07-17;Madrid;Spain;40.43129764107723, -3.66842023731386;Spain, Madrid, Guindalera
29675845;2-bedrooms, Madrid city center;196395456;Cortes;Entire home/apt;130;1;25;2020-02-21;1.42;9;307;2020-07-17;Madrid;Spain;40.41088719571643, -3.693523161987532;Spain, Madrid, Cortes
29710130;HABITACION PRIVADA CERCA DEL CENTRO DE MADRID;81943833;San Isidro;Private room;17;1;14;2020-03-08;1.03;2;136;2020-07-17;Madrid;Spain;40.3941092149786, -3.7336800440257347;Spain, Madrid, San Isidro
29895967;Fantástica Terraza vista C/Mayor Pl. Real. C/Villa;40877988;Palacio;Entire home/apt;205;2;76;2020-03-06;3.74;61;131;2020-07-17;Madrid;Spain;40.414910485864326, -3.7123202383144105;Spain, Madrid, Palacio
29941946;Apartamento acogedor y bien comunicado.;225117448;Puerta Bonita;Entire home/apt;55;2;14;2020-02-01;0.7;1;176;2020-07-17;Madrid;Spain;40.376350475627625, -3.7405698272289976;Spain, Madrid, Puerta Bonita
29946645;Habitación para ti;225154975;Vista Alegre;Private room;13;1;1;2018-11-22;0.05;1;182;2020-07-17;Madrid;Spain;40.38785533390055, -3.7334379884764126;Spain, Madrid, Vista Alegre
30045564;PLAZA MAYOR , THE HISTORICAL CITY CENTER;224302362;Sol;Entire home/apt;92;3;64;2020-06-30;3.27;1;145;2020-07-17;Madrid;Spain;40.41370637811527, -3.7085642003958204;Spain, Madrid, Sol
30140427;Como en casa;226466448;Guindalera;Hotel room;89;1000;0;;;1;365;2020-07-17;Madrid;Spain;40.43846547108187, -3.6720654456694644;Spain, Madrid, Guindalera
30180656;Habitación individual,piscina, baño privado y grj;226724936;Mirasierra;Private room;36;1;9;2020-02-16;0.54;4;66;2020-07-17;Madrid;Spain;40.48952312590746, -3.726334154949068;Spain, Madrid, Mirasierra
30232678;Alquiler de estudio / despacho independiente;227042168;Gaztambide;Entire home/apt;70;3;7;2020-03-01;0.36;1;88;2020-07-17;Madrid;Spain;40.435637007790476, -3.718320527748767;Spain, Madrid, Gaztambide
30248745;Alquilo habitación cama matrimonial;227152837;Pueblo Nuevo;Private room;30;1;0;;;1;358;2020-07-17;Madrid;Spain;40.4279061954683, -3.6432948336043998;Spain, Madrid, Pueblo Nuevo
30262274;Se alquila 3 rooms/3 habitaciones buena zona;39809136;Berruguete;Entire home/apt;145;2;1;2018-12-09;0.05;2;180;2020-07-17;Madrid;Spain;40.46167687321498, -3.708893743861065;Spain, Madrid, Berruguete
30280764;Habitación doble en apartamento familiar Madrid;227421914;Numancia;Private room;80;2;0;;;1;0;2020-07-17;Madrid;Spain;40.39884526450711, -3.6633083157978525;Spain, Madrid, Numancia
30290075;New&Modern Apart. with patio. Sol - Plaza Mayor;17006207;Embajadores;Entire home/apt;60;2;80;2020-03-08;4.09;2;195;2020-07-17;Madrid;Spain;40.40681116566003, -3.7080934647535377;Spain, Madrid, Embajadores
30338075;Puerta del Sol, 3 grandes balcones, wifi fibra;221387974;Sol;Entire home/apt;100;4;2;2020-03-12;0.27;2;364;2020-07-17;Madrid;Spain;40.41746800312139, -3.703239603434207;Spain, Madrid, Sol
30348367;Habitación y baño privado cerca del centro Madrid.;227865956;Valdezarza;Private room;24;1;4;2019-09-13;0.3;1;351;2020-07-17;Madrid;Spain;40.47108936558969, -3.725525244255195;Spain, Madrid, Valdezarza
30391110;Alojamiento Sanchinarro Madrid;15701852;Valdefuentes;Entire home/apt;50;2;30;2020-01-20;1.61;1;31;2020-07-17;Madrid;Spain;40.4919722290489, -3.6638295716677813;Spain, Madrid, Valdefuentes
30424688;Newly renovated flat close to Salamanca for 8 ppl;71046149;Prosperidad;Entire home/apt;99;2;1;2019-01-01;0.05;1;0;2020-07-17;Madrid;Spain;40.441456377087576, -3.675202681088638;Spain, Madrid, Prosperidad
30432876;HABITACIÓN DOBLE CON BAÑO COMPARTIDO (Nº11);228346573;Palos de Moguer;Private room;35;1;3;2019-06-07;0.2;19;365;2020-07-17;Madrid;Spain;40.40740132052594, -3.6953205974114325;Spain, Madrid, Palos de Moguer
30501823;Cozy & Refurbished Apartment in La Latina;228908441;Embajadores;Entire home/apt;95;3;56;2020-03-14;2.85;1;349;2020-07-17;Madrid;Spain;40.40711214654485, -3.7112738939225887;Spain, Madrid, Embajadores
30534205;Preciosa habitación compartida en Madrid centro 8;229064139;Universidad;Shared room;17;3;2;2019-09-30;0.1;12;365;2020-07-17;Madrid;Spain;40.42393410052413, -3.708257570848538;Spain, Madrid, Universidad
30554998;Habitación cerca del estadio Santiago Bernabéu;63191466;Rios Rosas;Private room;125;1;0;;;3;0;2020-07-17;Madrid;Spain;40.44418555166328, -3.7028083685842645;Spain, Madrid, Rios Rosas
30575060;El Chato Apartamento Madrid;11650026;Cármenes;Entire home/apt;60;5;2;2020-02-13;0.34;4;359;2020-07-17;Madrid;Spain;40.40296837631342, -3.741189248278268;Spain, Madrid, Cármenes
30761941;Central, Characterful & Spacious  Duplex Apartment;228209721;Universidad;Entire home/apt;169;1;8;2020-02-01;0.46;4;0;2020-07-17;Madrid;Spain;40.4271604415265, -3.7060017841300135;Spain, Madrid, Universidad
30811518;Amazing Apartament in Lavapies;9193333;Embajadores;Entire home/apt;99;5;20;2020-01-10;1.2;5;102;2020-07-17;Madrid;Spain;40.40816834609528, -3.7015563372083755;Spain, Madrid, Embajadores
30899002;Studio in Chamartin-Plaza Castilla with pool;230826173;Castilla;Entire home/apt;39;2;60;2020-06-15;3.12;1;45;2020-07-17;Madrid;Spain;40.471847402980046, -3.6864472467837843;Spain, Madrid, Castilla
30915191;Habitacion 10 minutos Wanda Final de Champions.;202040560;Arcos;Private room;700;1;0;;;1;1;2020-07-17;Madrid;Spain;40.421265573230556, -3.61312247341516;Spain, Madrid, Arcos
30923191;Habitación con piscina;61703184;Rosas;Private room;17;3;10;2020-03-12;0.73;1;64;2020-07-17;Madrid;Spain;40.429890709134945, -3.6064583011094005;Spain, Madrid, Rosas
30930646;Exclusivo loft con terraza en el barrio de moda.;12324983;Justicia;Entire home/apt;180;2;8;2020-01-04;0.53;1;24;2020-07-17;Madrid;Spain;40.42563088239844, -3.6963951839427387;Spain, Madrid, Justicia
31007003;1 Bedroom Apt with A/C in Bellas Vistas BERBC;206349691;Berruguete;Entire home/apt;1162;1;4;2019-08-22;0.21;146;191;2020-07-17;Madrid;Spain;40.45780646347283, -3.7039257266282974;Spain, Madrid, Berruguete
31051926;Habitación privada tv , ac, wifi ,cerca metro L1;231947475;Numancia;Private room;27;3;144;2020-03-14;7.62;1;97;2020-07-17;Madrid;Spain;40.397287680286276, -3.665272596829653;Spain, Madrid, Numancia
31149775;Charming Ribera de Curtidores II - Newly renovated;4677030;Embajadores;Entire home/apt;46;1;4;2019-05-13;0.26;12;21;2020-07-17;Madrid;Spain;40.41057700519036, -3.707803550688591;Spain, Madrid, Embajadores
31161924;Centric & Cosy 1bed-1 bath flat in Park Retiro;195680325;Embajadores;Entire home/apt;51;2;20;2020-03-15;1.13;6;179;2020-07-17;Madrid;Spain;40.40931345611922, -3.6988180543521727;Spain, Madrid, Embajadores
31247615;Ático-estudio  cerca de Nuevos Ministerios.;47112036;Cuatro Caminos;Entire home/apt;55;3;6;2020-03-05;0.34;1;363;2020-07-17;Madrid;Spain;40.44995259639354, -3.7027527162807603;Spain, Madrid, Cuatro Caminos
31395926;Habitacion en el centro - San Bernardo;76789891;Universidad;Private room;59;2;1;2019-12-08;0.13;2;177;2020-07-17;Madrid;Spain;40.42892965965799, -3.706901087496257;Spain, Madrid, Universidad
31401374;IV. Loft GRAN VÍA perfect for COUPLES or WORK;107141654;Universidad;Entire home/apt;200;1;8;2019-03-17;0.44;69;0;2020-07-17;Madrid;Spain;40.42120898968439, -3.7063862590554404;Spain, Madrid, Universidad
31426938;VIII. Apt. GRAN VÍA perfect 4 WORK or FAMILIES;107141654;Universidad;Entire home/apt;200;1;43;2020-03-12;2.35;69;15;2020-07-17;Madrid;Spain;40.42135633384602, -3.7076043550842157;Spain, Madrid, Universidad
31465921;Preciosa habitación compartida en Madrid centro 4;139789014;Universidad;Shared room;15;3;20;2020-03-16;1.15;24;365;2020-07-17;Madrid;Spain;40.425887462839675, -3.7092081430605166;Spain, Madrid, Universidad
31562479;Apartamento fin de semana  final Champions League;13894973;Prosperidad;Private room;150;1;0;;;1;364;2020-07-17;Madrid;Spain;40.445761273084315, -3.6686562777793785;Spain, Madrid, Prosperidad
31589551;Legazpi Apartament;99071566;Chopera;Entire home/apt;100;2;12;2020-02-16;0.73;1;352;2020-07-17;Madrid;Spain;40.392628384380025, -3.6960228126737626;Spain, Madrid, Chopera
31666053;Big Apartment 2 Bedrooms & 2 Bathrooms. Chamberí;2105590;Almagro;Entire home/apt;303;1;7;2020-01-27;0.42;21;249;2020-07-17;Madrid;Spain;40.43406305952583, -3.69281278915062;Spain, Madrid, Almagro
31758987;HOSTEL CENTRAL HOUSE;136735879;Universidad;Shared room;20;30;0;;;1;365;2020-07-17;Madrid;Spain;40.42893850959675, -3.7041729570374153;Spain, Madrid, Universidad
31817789;Habitación doble;173309155;San Isidro;Private room;35;1;3;2019-05-31;0.21;2;0;2020-07-17;Madrid;Spain;40.395409088682285, -3.720259447061487;Spain, Madrid, San Isidro
31820354;In Malasaña, quiet and bright studio near Tribunal;121980622;Universidad;Entire home/apt;63;1;39;2020-03-08;2.17;23;200;2020-07-17;Madrid;Spain;40.42331728985353, -3.7039289438350584;Spain, Madrid, Universidad
31854093;Mi espacio:Room near the center;220407216;San Diego;Private room;22;1;21;2020-03-09;1.18;1;95;2020-07-17;Madrid;Spain;40.38307874289066, -3.665750983595118;Spain, Madrid, San Diego
31929550;GV5, 4. Gran habitación p/4 personas (2 camas dobles, baño y TV);238372410;Sol;Private room;35;1;15;2019-11-17;0.96;8;0;2020-07-17;Madrid;Spain;40.41926051926061, -3.7043916321245196;Spain, Madrid, Sol
31930015;GV5, 7. Gran Suite en Gran Vía con baño privado;238372410;Sol;Private room;35;1;17;2020-01-19;0.99;8;0;2020-07-17;Madrid;Spain;40.42000431746732, -3.7039726373340667;Spain, Madrid, Sol
31942402;Apartamento súper céntrico, amplio y confortable;239492624;Cortes;Entire home/apt;100;3;14;2019-11-17;0.8;3;325;2020-07-17;Madrid;Spain;40.4153440367445, -3.701102569112681;Spain, Madrid, Cortes
31984983;Olala MAD Apartment 3A;129000409;Numancia;Entire home/apt;41;1;11;2020-02-12;0.63;32;364;2020-07-17;Madrid;Spain;40.39500372481787, -3.6630556983836113;Spain, Madrid, Numancia
32002225;Céntrico y cómodo apartamento en el mismo centro;239492624;Cortes;Entire home/apt;50;3;47;2020-03-09;2.69;3;330;2020-07-17;Madrid;Spain;40.414787477511915, -3.7002969045228857;Spain, Madrid, Cortes
32018563;Arturo Soria  y muy cerca de la calle alcala;125420523;Quintana;Private room;30;2;0;;;1;0;2020-07-17;Madrid;Spain;40.43962122242485, -3.6387114104555005;Spain, Madrid, Quintana
32104448;Cosy prívate room with smart TV and Wifi;208618625;Lucero;Private room;25;1;26;2020-01-03;1.48;1;64;2020-07-17;Madrid;Spain;40.40360944848427, -3.757236790642923;Spain, Madrid, Lucero
32181969;Cozy room  in historical center;48397028;Embajadores;Private room;30;1;22;2020-03-02;1.26;3;0;2020-07-17;Madrid;Spain;40.412559623592195, -3.70086472334697;Spain, Madrid, Embajadores
32371419;Olala MAD Apartment 3B;129000409;Numancia;Entire home/apt;42;1;6;2020-05-30;0.47;32;359;2020-07-17;Madrid;Spain;40.396465882817196, -3.661595754112284;Spain, Madrid, Numancia
32423972;Full Apartment - Wanda Metropolitano, URJC & IFEMA;124535547;Arcos;Entire home/apt;380;2;2;2019-11-24;0.14;2;0;2020-07-17;Madrid;Spain;40.41954707074256, -3.6186736966655366;Spain, Madrid, Arcos
32526101;Amplia habitacion en Plaza de las Descalzas;97952885;Sol;Private room;999;1;3;2019-09-29;0.23;3;357;2020-07-17;Madrid;Spain;40.41795730717347, -3.7069093481964104;Spain, Madrid, Sol
32605847;Habitación Wanda Metropolitano, IFEMA, Aeropuerto.;243607976;Palomas;Private room;900;1;1;2019-06-02;0.07;3;364;2020-07-17;Madrid;Spain;40.45266808146597, -3.6055489084530934;Spain, Madrid, Palomas
32707895;Apartamentos Duque;245940157;Fuente del Berro;Entire home/apt;150;3;0;;;2;153;2020-07-17;Madrid;Spain;40.4278750605748, -3.663005266378941;Spain, Madrid, Fuente del Berro
32802493;Habitacion con derecho a cocina centro de Madrid;246757382;Universidad;Private room;32;2;34;2020-03-01;2.06;3;180;2020-07-17;Madrid;Spain;40.42588550011772, -3.704859562089788;Spain, Madrid, Universidad
32836045;Estupendo apartamento en Calle Mayor;109988141;Palacio;Entire home/apt;125;2;59;2020-02-28;3.57;5;354;2020-07-17;Madrid;Spain;40.41744616089679, -3.7101281061480127;Spain, Madrid, Palacio
32840591;Una habitación privada en zona norte de Madrid;162571493;Apostol Santiago;Private room;52;1;0;;;1;58;2020-07-17;Madrid;Spain;40.47657993594686, -3.655966105197069;Spain, Madrid, Apostol Santiago
32884681;COZY APARTMENT RIO;221234990;Casa de Campo;Entire home/apt;50;2;1;2019-05-07;0.07;2;365;2020-07-17;Madrid;Spain;40.42880403934187, -3.7331905635907776;Spain, Madrid, Casa de Campo
32970398;APARTAMENTOS LEGANITOS NÚMERO 2;224950063;Palacio;Entire home/apt;200;1;3;2019-11-05;0.22;6;365;2020-07-17;Madrid;Spain;40.420402483767546, -3.7083557898283748;Spain, Madrid, Palacio
32988125;Glorieta de Bilbao: 3H+3B - Parking Gratis;248273234;Trafalgar;Entire home/apt;189;2;54;2020-04-24;3.35;1;134;2020-07-17;Madrid;Spain;40.42986866756331, -3.7003149545417617;Spain, Madrid, Trafalgar
33006350;Tu confort;248383433;Simancas;Private room;35;4;2;2019-11-04;0.15;1;365;2020-07-17;Madrid;Spain;40.43912853655699, -3.619151722912537;Spain, Madrid, Simancas
33033044;FREE WiFi Downtown Madrid CENTRO.;238061469;Universidad;Entire home/apt;85;2;4;2019-05-06;0.25;6;262;2020-07-17;Madrid;Spain;40.42342432446831, -3.7031025976854957;Spain, Madrid, Universidad
33061750;Beautiful Triple Room Vincci Soma****;211077177;Goya;Private room;2500;1;0;;;2;199;2020-07-17;Madrid;Spain;40.42510140796487, -3.6782576822465254;Spain, Madrid, Goya
33068524;Bright n´ spacious in the center (Chueca);1891477;Universidad;Private room;50;5;21;2020-01-04;1.29;7;31;2020-07-17;Madrid;Spain;40.4269805660389, -3.702417038500708;Spain, Madrid, Universidad
33180649;Acogedora buhardilla al lado del Retiro y museos.;243491399;Pacífico;Entire home/apt;102;2;41;2020-03-01;2.58;1;170;2020-07-17;Madrid;Spain;40.40564850149374, -3.682158102147317;Spain, Madrid, Pacífico
33395490;Apt. w/ BALCONIES in CALLE MAYOR perfect 4 COUPLES;107141654;Sol;Entire home/apt;100;1;55;2020-07-04;3.47;69;14;2020-07-17;Madrid;Spain;40.417021515322205, -3.707103974481341;Spain, Madrid, Sol
33423391;Studio low cost Lavapies;96019257;Embajadores;Entire home/apt;79;15;5;2019-11-03;0.38;6;269;2020-07-17;Madrid;Spain;40.409986799487434, -3.6990392989410683;Spain, Madrid, Embajadores
33484435;Habitacion zona Arturo Soria;252306857;San Juan Bautista;Shared room;90;7;1;2019-06-10;0.07;1;365;2020-07-17;Madrid;Spain;40.45036400782367, -3.661670016180559;Spain, Madrid, San Juan Bautista
33583103;Habitacion privada con baño. Nuevos Ministerios.;128439077;Cuatro Caminos;Private room;65;2;12;2019-12-01;0.79;1;0;2020-07-17;Madrid;Spain;40.44811152098324, -3.698294935867382;Spain, Madrid, Cuatro Caminos
33597497;Estudio con A/C muy cercano a Plaza Eliptica y Usera RUH6;206349691;Pradolongo;Entire home/apt;1162;1;3;2020-01-05;0.2;146;13;2020-07-17;Madrid;Spain;40.38425782820222, -3.711588316302673;Spain, Madrid, Pradolongo
33710054;ÁTico Penthouse de Lujo Madrid Castellana Bernabéu;254096618;Castillejos;Entire home/apt;395;2;33;2020-07-06;2.19;1;0;2020-07-17;Madrid;Spain;40.45895748062418, -3.6907992389618585;Spain, Madrid, Castillejos
33863576;IMPRESIONANTE LOFT, MADRID, JUNTO AL RECINTO IFEMA;255704107;Casco Histórico de Vicálvaro;Entire home/apt;120;3;1;2019-06-02;0.07;1;259;2020-07-17;Madrid;Spain;40.40268487879501, -3.593566027696228;Spain, Madrid, Casco Histórico de Vicálvaro
33906842;fabuloso apartamento en el Retiro;144132150;Ibiza;Entire home/apt;90;2;9;2020-01-02;0.68;3;151;2020-07-17;Madrid;Spain;40.41769780337684, -3.67771360883373;Spain, Madrid, Ibiza
34134846;CHAMPIONS LEAGUE. PRIVATE ROOM. CLOSE TO STADIUM;55703824;Salvador;Private room;350;2;0;;;1;364;2020-07-17;Madrid;Spain;40.439861674262765, -3.6331459787395373;Spain, Madrid, Salvador
34138562;Champions League. Nice and well located apartment.;70121079;Rios Rosas;Entire home/apt;1200;2;0;;;1;88;2020-07-17;Madrid;Spain;40.44459452620693, -3.6965032179478134;Spain, Madrid, Rios Rosas
34198216;Habitación comunicada;258152050;Vista Alegre;Private room;38;12;1;2019-05-17;0.07;1;365;2020-07-17;Madrid;Spain;40.391347543610514, -3.7393344180629406;Spain, Madrid, Vista Alegre
34248945;Habitación exterior con baño privado en Entrevías;105491719;Entrevías;Private room;25;7;3;2019-11-01;0.22;1;52;2020-07-17;Madrid;Spain;40.37370006538187, -3.670079324742904;Spain, Madrid, Entrevías
34346734;Habitación preciosa y acogedora en Lavapiés/Atocha;229022110;Embajadores;Private room;33;2;26;2020-03-10;1.84;1;0;2020-07-17;Madrid;Spain;40.40812261340141, -3.6980950698781823;Spain, Madrid, Embajadores
34352115;Quiet private estudio in safe area w/ metro+bus;259352992;Pinar del Rey;Entire home/apt;59;2;62;2020-07-14;4.28;2;146;2020-07-17;Madrid;Spain;40.46760311098158, -3.656470536823778;Spain, Madrid, Pinar del Rey
